ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Numchildren,TotalNumPurchases,TotalAcceptedCmp,TotalMnt,Age
1745,1962,3rd_Cycle,Single,85696.0,2013-03-05,88,714,76,395,116,0,12,1,4,6,9,1,0,0,20,1,1313,59
10590,1956,3rd_Cycle,In_Relationships,76542.0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,23,0,1483,65
5080,1993,2nd_Cycle,Single,70515.0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,17,1,1258,28
8369,1987,2nd_Cycle,In_Relationships,18227.0,2012-08-11,21,1,2,7,4,3,11,1,0,1,2,8,0,1,4,0,28,34
5232,1965,2nd_Cycle,In_Relationships,69139.0,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,1,11,0,227,56
2407,1982,2nd_Cycle,In_Relationships,69109.0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,0,0,20,2,1555,39
3834,1962,2nd_Cycle,Single,69627.0,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,1,23,0,861,59
7912,1978,2nd_Cycle,In_Relationships,38136.0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,0,1,8,1,103,43
7712,1946,3rd_Cycle,Single,62159.0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,19,0,634,75
1065,1963,2nd_Cycle,Single,80695.0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,19,0,1918,58
7275,1971,2nd_Cycle,Single,33316.0,2013-04-10,34,79,1,31,4,4,12,3,2,1,4,6,0,2,10,0,131,50
1343,1968,2nd_Cycle,In_Relationships,58554.0,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,2,22,0,586,53
1384,1992,1st_Cycle,In_Relationships,17256.0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,0,1,7,1,62,29
9967,1974,2nd_Cycle,Single,53034.0,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,2,22,0,447,47
6181,1950,2nd_Cycle,In_Relationships,52203.0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,27,0,939,71
10507,1977,2nd_Cycle,Single,59601.0,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,15,1,797,44
2674,1958,2nd_Cycle,Single,75154.0,2012-04-09,79,543,10,205,160,143,82,1,6,3,6,3,0,1,16,1,1143,63
2698,1976,2nd_Cycle,Single,47025.0,2013-07-11,52,254,7,108,20,0,26,3,6,3,5,6,0,1,17,0,415,45
3231,1973,2nd_Cycle,In_Relationships,37971.0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,1,5,0,30,48
4096,1968,2nd_Cycle,Single,41335.0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,1,12,0,187,53
10476,1958,2nd_Cycle,In_Relationships,67267.0,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,1,11,0,251,63
5948,1975,2nd_Cycle,Single,57338.0,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,1,12,0,237,46
9140,1960,2nd_Cycle,In_Relationships,50523.0,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,2,8,0,91,61
10258,1965,2nd_Cycle,Single,35791.0,2013-06-05,94,27,0,5,0,0,3,2,1,0,3,8,0,3,6,0,35,56
5675,1960,3rd_Cycle,Single,50611.0,2012-04-10,98,459,0,24,6,0,4,6,4,5,7,6,0,1,22,1,493,61
4743,1969,3rd_Cycle,In_Relationships,56242.0,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,1,28,0,971,52
8805,1960,2nd_Cycle,Single,48904.0,2012-02-12,1,283,10,38,0,13,27,4,7,2,4,8,0,1,17,0,371,61
1542,1975,2nd_Cycle,Single,56243.0,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,3,20,0,396,46
6770,1985,2nd_Cycle,In_Relationships,21355.0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,0,1,7,2,68,36
8773,1971,2nd_Cycle,In_Relationships,57420.0,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,15,1,322,50
10475,1970,2nd_Cycle,In_Relationships,51111.0,2013-01-04,39,187,5,65,26,20,14,2,4,2,6,5,0,1,14,0,317,51
10420,1955,2nd_Cycle,Single,46390.0,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,1,10,0,222,66
7514,1956,2nd_Cycle,In_Relationships,54342.0,2013-03-07,74,84,10,34,11,10,28,4,3,1,4,6,0,2,12,0,177,65
2902,1958,2nd_Cycle,In_Relationships,51111.0,2012-03-09,87,19,4,12,2,2,6,1,1,0,3,5,0,2,5,0,45,63
4345,1964,2nd_Cycle,Single,51111.0,2014-12-01,49,5,1,9,2,0,4,1,1,0,2,7,0,2,4,0,21,57
793,1973,2nd_Cycle,In_Relationships,20895.0,2012-06-10,24,18,3,17,3,0,4,1,2,0,3,9,0,1,6,0,45,48
10909,1948,2nd_Cycle,In_Relationships,92344.0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,0,0,20,2,1899,73
3769,1972,3rd_Cycle,In_Relationships,55185.0,2014-02-03,17,25,1,13,0,0,3,1,1,0,3,7,0,1,5,0,42,49
8702,1976,2nd_Cycle,In_Relationships,26907.0,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,2,6,0,22,45
4791,1980,2nd_Cycle,In_Relationships,44964.0,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,2,5,0,41,41
2963,1979,2nd_Cycle,In_Relationships,75507.0,2014-02-05,56,709,93,374,104,80,80,1,8,6,6,3,0,0,21,0,1440,42
8216,1972,2nd_Cycle,In_Relationships,53761.0,2013-11-10,7,158,0,76,13,7,71,6,4,4,3,5,0,2,17,0,325,49
8140,1973,2nd_Cycle,In_Relationships,22682.0,2013-03-10,51,10,14,29,4,2,36,3,2,1,4,4,0,1,10,0,95,48
10146,1972,3rd_Cycle,In_Relationships,38887.0,2014-02-03,17,25,1,13,0,0,3,1,1,0,3,7,0,1,5,0,42,49
5289,1975,2nd_Cycle,Single,41658.0,2012-09-11,30,8,4,12,15,4,29,2,1,1,2,4,0,2,6,0,72,46
2587,1972,3rd_Cycle,In_Relationships,29791.0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,1,7,0,20,49
4405,1956,2nd_Cycle,In_Relationships,63915.0,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,2,23,0,789,65
8663,1974,2nd_Cycle,Single,39996.0,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,2,4,0,15,47
2589,1972,2nd_Cycle,Single,26759.0,2014-07-02,65,25,3,16,8,5,2,2,2,1,3,6,0,1,8,0,59,49
3421,1968,2nd_Cycle,Single,63841.0,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,1,22,0,908,53
10490,1969,3rd_Cycle,In_Relationships,51039.0,2012-10-12,11,100,64,79,65,0,109,2,6,2,4,7,0,2,14,0,417,52
4094,1961,2nd_Cycle,In_Relationships,60544.0,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,2,15,0,289,60
9958,1972,2nd_Cycle,In_Relationships,65685.0,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,1,21,0,769,49
2534,1953,2nd_Cycle,In_Relationships,37716.0,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,1,10,0,188,68
4188,1957,2nd_Cycle,Single,36864.0,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,1,14,1,354,64
6613,1970,2nd_Cycle,In_Relationships,44511.0,2012-12-10,39,513,7,133,46,14,14,6,8,4,8,8,0,1,26,0,727,51
10827,1967,3rd_Cycle,In_Relationships,36947.0,2012-07-08,49,88,3,21,4,1,29,4,3,0,4,9,0,2,11,0,146,54
5491,1951,2nd_Cycle,In_Relationships,47352.0,2013-11-04,70,172,12,112,8,0,15,4,6,1,5,7,0,1,16,0,319,70
8402,1953,2nd_Cycle,In_Relationships,67087.0,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,1,22,0,794,68
8783,1950,2nd_Cycle,In_Relationships,57045.0,2012-08-09,40,296,13,104,11,13,17,3,4,2,9,3,0,1,18,0,454,71
10010,1953,3rd_Cycle,Single,36957.0,2012-06-09,43,100,2,16,2,1,31,4,3,2,2,9,0,2,11,1,152,68
618,1977,3rd_Cycle,In_Relationships,69389.0,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,1,22,0,797,44
9121,1972,2nd_Cycle,In_Relationships,80134.0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,16,4,1690,49
361,1969,2nd_Cycle,In_Relationships,43142.0,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,2,4,0,20,52
4310,1944,2nd_Cycle,In_Relationships,80589.0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,21,2,1428,77
2678,1990,2nd_Cycle,Single,34412.0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,1,11,0,209,31
6376,1979,2nd_Cycle,Single,57537.0,2013-10-06,83,191,56,139,51,8,100,4,4,3,8,4,0,1,19,0,545,42
524,1966,1st_Cycle,In_Relationships,22634.0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,6,0,96,55
10341,1948,2nd_Cycle,In_Relationships,51315.0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,10,0,222,73
5654,1972,2nd_Cycle,In_Relationships,36026.0,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,3,7,0,61,49
4098,1973,2nd_Cycle,In_Relationships,24639.0,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,2,9,0,44,48
5824,1972,3rd_Cycle,In_Relationships,34578.0,2014-11-04,1,7,0,1,0,0,0,1,1,0,2,6,0,3,4,0,8,49
7000,1972,2nd_Cycle,Single,65704.0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,23,0,817,49
2561,1966,2nd_Cycle,Single,63810.0,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,23,1,1371,55
5229,1969,3rd_Cycle,In_Relationships,54132.0,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,1,5,0,42,52
4086,1959,2nd_Cycle,In_Relationships,18690.0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,5,0,60,62
2428,1970,2nd_Cycle,In_Relationships,28164.0,2013-04-05,23,3,18,26,11,8,12,3,2,0,4,7,0,1,9,0,78,51
8254,1974,3rd_Cycle,In_Relationships,34596.0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,1,4,0,23,47
2836,1972,3rd_Cycle,In_Relationships,43269.0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,1,4,0,19,49
8418,1958,2nd_Cycle,Single,38741.0,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,2,7,0,61,63
1362,1972,2nd_Cycle,Single,31907.0,2013-04-03,75,33,87,64,175,16,74,1,6,1,6,7,0,0,14,0,449,49
7152,1983,2nd_Cycle,In_Relationships,27100.0,2013-05-04,64,12,0,13,2,0,10,1,1,0,3,7,0,1,5,0,37,38
10033,1973,2nd_Cycle,Single,31163.0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,1,5,0,38,48
9349,1985,2nd_Cycle,In_Relationships,92533.0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,23,2,1131,36
274,1973,2nd_Cycle,Single,34853.0,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,2,7,0,34,48
3388,1967,2nd_Cycle,Single,70844.0,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,0,2,17,0,294,54
922,1979,2nd_Cycle,In_Relationships,31086.0,2013-04-05,79,16,2,11,3,0,16,2,1,1,2,8,0,2,6,1,48,42
8588,1961,2nd_Cycle,In_Relationships,60544.0,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,2,15,0,289,60
2518,1986,2nd_Cycle,In_Relationships,20491.0,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,0,0,4,0,30,35
574,1964,2nd_Cycle,In_Relationships,42523.0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,0,0,7,0,125,57
3220,1983,2nd_Cycle,In_Relationships,39922.0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,1,9,0,156,38
5967,1952,2nd_Cycle,In_Relationships,33402.0,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,2,9,0,70,69
1183,1949,2nd_Cycle,In_Relationships,36408.0,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,2,4,0,22,72
6856,1979,2nd_Cycle,In_Relationships,21645.0,2012-03-09,75,14,0,23,4,5,19,3,3,0,3,9,0,1,9,1,65,42
4530,1948,2nd_Cycle,Single,78427.0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,0,23,2,1930,73
1553,1946,2nd_Cycle,In_Relationships,82657.0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4,0,0,23,2,2283,75
4682,1958,2nd_Cycle,In_Relationships,51876.0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0,13,0,310,63
8204,1971,2nd_Cycle,In_Relationships,78041.0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0,18,0,1319,50
5221,1957,2nd_Cycle,In_Relationships,52852.0,2012-01-12,93,714,8,99,11,0,47,4,10,7,5,8,0,1,26,1,879,64
1232,1982,3rd_Cycle,In_Relationships,70038.0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,17,0,1244,39
1927,1973,2nd_Cycle,In_Relationships,69401.0,2014-03-23,41,399,27,159,58,8,39,4,4,4,5,2,0,1,17,0,690,48
5788,1972,2nd_Cycle,In_Relationships,46053.0,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5,0,1,12,0,209,49
6652,1965,2nd_Cycle,In_Relationships,77343.0,2014-09-06,28,227,151,573,98,54,31,1,3,4,9,1,0,0,17,0,1134,56
6246,1953,2nd_Cycle,Single,73892.0,2013-11-13,40,703,102,601,0,58,43,1,3,11,8,1,0,0,23,1,1507,68
5975,1967,3rd_Cycle,Single,40304.0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,0,1,6,0,57,54
6875,1965,3rd_Cycle,In_Relationships,32727.0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8,0,0,17,0,529,56
4399,1969,2nd_Cycle,In_Relationships,68695.0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,16,0,1091,52
4042,1971,2nd_Cycle,Single,43300.0,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,0,1,11,1,180,50
2157,1972,2nd_Cycle,In_Relationships,26290.0,2013-12-01,49,15,8,16,11,5,22,4,2,0,4,6,0,2,10,0,77,49
10133,1970,2nd_Cycle,Single,93790.0,2014-12-02,16,1302,68,731,89,114,45,0,6,7,12,2,0,0,25,4,2349,51
2525,1974,3rd_Cycle,In_Relationships,38410.0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,0,0,18,1,534,47
8233,1950,2nd_Cycle,Single,64866.0,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,1,21,1,556,71
9483,1959,2nd_Cycle,In_Relationships,57957.0,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3,1,1,25,0,637,62
2945,1955,3rd_Cycle,In_Relationships,46015.0,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,0,2,5,2,46,66
10403,1978,2nd_Cycle,In_Relationships,16531.0,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7,0,1,9,0,44,43
5074,1986,2nd_Cycle,In_Relationships,28072.0,2013-08-07,10,30,0,10,2,0,5,1,1,0,3,7,0,1,5,0,47,35
10524,1963,2nd_Cycle,Single,49476.0,2013-06-20,29,386,23,95,54,41,196,4,2,11,5,2,0,1,22,0,795,58
4690,1953,2nd_Cycle,In_Relationships,50725.0,2013-02-13,45,443,10,75,0,10,48,4,8,1,8,8,0,1,21,0,586,68
7521,1952,2nd_Cycle,In_Relationships,83844.0,2013-12-05,57,901,31,345,75,31,191,1,4,4,11,1,0,0,20,1,1574,69
7196,1950,3rd_Cycle,In_Relationships,41145.0,2014-08-02,20,9,0,3,0,0,1,1,0,0,3,3,0,2,4,0,13,71
4406,1970,2nd_Cycle,In_Relationships,67419.0,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5,0,1,25,0,1471,51
9672,1970,2nd_Cycle,In_Relationships,23162.0,2013-12-21,82,8,3,9,19,4,22,3,1,1,3,6,0,2,8,0,65,51
4864,1977,2nd_Cycle,In_Relationships,34380.0,2013-02-05,68,72,7,58,13,1,24,4,4,1,3,8,0,1,12,0,175,44
4706,1966,2nd_Cycle,Single,34704.0,2013-04-27,65,29,0,5,0,1,5,1,1,0,3,5,0,1,5,0,40,55
4070,1969,3rd_Cycle,In_Relationships,94871.0,2012-01-09,99,169,24,553,188,0,144,1,8,5,4,7,0,2,18,3,1078,52
25,1958,2nd_Cycle,In_Relationships,65148.0,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,0,1,21,0,1115,63
3697,1954,2nd_Cycle,In_Relationships,39898.0,2013-12-02,20,69,8,26,12,7,12,2,3,0,4,7,0,1,9,0,134,67
217,1956,2nd_Cycle,Single,64857.0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,23,0,1540,65
4220,1970,3rd_Cycle,In_Relationships,59892.0,2013-02-11,26,73,0,13,0,1,0,1,2,1,3,3,0,1,7,0,87,51
5286,1987,2nd_Cycle,Single,41020.0,2013-10-28,68,112,1,54,7,7,36,1,3,2,4,3,0,0,10,0,217,34
9559,1961,3rd_Cycle,In_Relationships,57072.0,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5,0,1,27,1,1034,60
2849,1979,2nd_Cycle,Single,60474.0,2013-01-04,25,265,199,303,234,9,170,7,10,2,12,7,0,1,31,0,1180,42
7787,1960,2nd_Cycle,In_Relationships,62807.0,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,1,23,0,819,61
3102,1981,2nd_Cycle,In_Relationships,19414.0,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8,0,1,5,0,32,40
5868,1980,2nd_Cycle,In_Relationships,19107.0,2013-08-22,49,2,4,9,10,5,16,2,1,0,3,7,0,1,6,0,46,41
8370,1976,2nd_Cycle,In_Relationships,75484.0,2012-02-08,50,378,97,259,197,194,34,2,7,3,6,4,0,1,18,0,1159,45
9988,1976,2nd_Cycle,Single,70379.0,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4,0,1,25,0,860,45
2939,1970,2nd_Cycle,In_Relationships,79419.0,2014-06-22,96,751,127,687,20,15,31,1,4,6,4,2,0,0,15,0,1631,51
5529,1946,3rd_Cycle,In_Relationships,64014.0,2014-10-06,56,406,0,30,0,0,8,7,8,2,5,7,0,3,22,1,444,75
9743,1955,2nd_Cycle,In_Relationships,76998.0,2013-11-01,85,1449,89,161,69,35,107,2,11,8,8,6,0,1,29,1,1910,66
5763,1972,2nd_Cycle,In_Relationships,49854.0,2013-10-11,63,123,17,171,39,0,30,5,6,2,5,6,0,1,18,0,380,49
3478,1971,3rd_Cycle,In_Relationships,60585.0,2013-06-24,17,267,42,309,55,42,21,10,7,4,9,5,0,2,30,1,736,50
7494,1950,3rd_Cycle,Single,42873.0,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8,0,2,15,0,269,71
1763,1988,2nd_Cycle,In_Relationships,87679.0,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4,0,0,29,4,2524,33
7250,1978,2nd_Cycle,In_Relationships,57867.0,2013-01-10,48,344,35,178,15,23,17,7,7,2,9,6,0,1,25,0,612,43
2005,1990,2nd_Cycle,In_Relationships,35765.0,2013-11-12,86,22,3,30,0,5,15,2,2,0,4,6,0,1,8,0,75,31
10770,1959,2nd_Cycle,In_Relationships,65492.0,2014-01-26,73,247,161,295,210,85,47,2,4,7,13,2,0,0,26,0,1045,62
6885,1977,2nd_Cycle,Single,32952.0,2013-01-12,36,38,0,12,3,1,1,1,2,0,3,7,0,1,6,0,55,44
2072,1969,3rd_Cycle,In_Relationships,53374.0,2012-08-16,34,896,10,101,13,10,34,6,4,2,9,9,0,1,21,2,1064,52
9463,1959,2nd_Cycle,In_Relationships,71706.0,2012-11-13,16,931,56,253,91,98,14,4,9,5,7,5,0,1,25,0,1443,62
6318,1988,2nd_Cycle,In_Relationships,68487.0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,30,0,1366,33
4093,1975,2nd_Cycle,In_Relationships,53253.0,2013-11-02,61,216,9,57,20,9,125,7,4,3,5,5,0,2,19,0,436,46
5751,1973,2nd_Cycle,Single,31163.0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,1,5,0,38,48
3340,1977,2nd_Cycle,In_Relationships,42014.0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8,0,1,20,1,436,44
3594,1973,2nd_Cycle,In_Relationships,54108.0,2012-05-11,74,539,6,91,8,6,97,13,8,2,9,8,0,2,32,0,747,48
3584,1955,3rd_Cycle,Single,49667.0,2012-08-20,35,1181,26,120,17,13,39,2,5,10,5,8,0,0,22,2,1396,66
3643,1974,2nd_Cycle,In_Relationships,63206.0,2014-03-20,65,750,8,125,11,8,26,1,4,3,6,2,0,0,14,1,928,47
851,1972,2nd_Cycle,In_Relationships,57136.0,2013-09-07,48,306,5,109,21,109,92,9,5,2,10,6,0,2,26,0,642,49
7706,1975,2nd_Cycle,In_Relationships,46772.0,2012-07-11,88,350,104,189,197,151,57,6,11,8,5,8,0,1,30,1,1048,46
3967,1971,3rd_Cycle,In_Relationships,78931.0,2013-10-25,19,331,197,170,58,152,35,1,2,8,13,1,0,0,24,0,943,50
10128,1958,2nd_Cycle,In_Relationships,53977.0,2013-08-06,21,620,16,165,0,24,82,5,5,5,12,5,0,1,27,0,907,63
486,1988,2nd_Cycle,In_Relationships,84219.0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1,0,0,18,0,1198,33
9,1975,2nd_Cycle,Single,46098.0,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,2,11,0,120,46
9451,1965,2nd_Cycle,In_Relationships,73538.0,2012-11-25,92,811,76,428,99,137,107,3,10,4,9,7,0,1,26,0,1658,56
9264,1986,2nd_Cycle,In_Relationships,79529.0,2014-04-27,1,423,42,706,73,197,197,1,4,8,9,2,0,0,22,0,1638,35
3865,1977,2nd_Cycle,In_Relationships,20981.0,2013-04-30,14,2,12,10,6,13,30,1,3,1,2,8,0,0,7,1,73,44
2853,1980,2nd_Cycle,Single,51766.0,2014-11-03,74,60,51,87,6,20,51,2,4,2,4,5,0,1,12,0,275,41
1490,1962,2nd_Cycle,In_Relationships,55759.0,2012-11-28,84,675,0,85,10,7,77,5,10,3,8,8,0,1,26,0,854,59
6310,1978,2nd_Cycle,In_Relationships,33039.0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,1,7,0,78,43
10380,1972,2nd_Cycle,In_Relationships,37787.0,2013-09-20,50,40,1,40,4,3,18,1,3,0,3,8,0,1,7,0,106,49
3887,1970,2nd_Cycle,Single,27242.0,2012-11-11,2,3,17,26,20,1,39,2,2,0,3,9,0,1,7,1,106,51
4278,1983,3rd_Cycle,Single,87188.0,2013-03-06,73,910,111,724,49,74,55,1,10,2,6,3,0,0,19,1,1923,38
8643,1971,2nd_Cycle,In_Relationships,69930.0,2013-05-26,21,252,98,827,219,70,196,1,4,5,12,3,0,0,22,0,1662,50
1998,1976,2nd_Cycle,Single,37697.0,2014-07-02,82,34,6,21,11,4,8,1,2,1,3,6,0,1,7,0,84,45
10795,1973,3rd_Cycle,In_Relationships,37401.0,2014-06-05,14,19,3,19,3,1,3,2,2,0,3,7,0,1,7,0,48,48
11110,1973,2nd_Cycle,Single,3502.0,2013-04-13,56,2,1,1,0,0,1,0,0,0,0,14,0,1,0,0,5,48
2408,1976,2nd_Cycle,In_Relationships,58597.0,2012-11-20,20,490,0,184,10,28,21,12,7,4,9,7,0,2,32,0,733,45
202,1948,3rd_Cycle,Single,82032.0,2014-05-04,54,332,194,377,149,125,57,0,4,6,7,1,0,0,17,0,1234,73
7998,1958,2nd_Cycle,In_Relationships,28087.0,2012-11-12,77,53,8,17,13,0,21,3,2,2,2,7,0,2,9,0,112,63
830,1987,3rd_Cycle,Single,74004.0,2014-02-24,5,784,48,560,42,176,48,1,4,6,4,3,0,0,15,3,1658,34
3536,1960,2nd_Cycle,In_Relationships,19740.0,2013-03-24,65,7,11,3,10,4,20,2,1,1,3,5,0,1,7,0,55,61
6050,1975,2nd_Cycle,In_Relationships,57036.0,2012-11-12,33,1171,43,219,19,14,47,4,6,3,13,9,0,1,26,1,1513,46
125,1958,2nd_Cycle,In_Relationships,53083.0,2013-05-15,65,215,7,33,3,0,13,6,5,1,5,7,0,2,17,1,271,63
3463,1975,3rd_Cycle,In_Relationships,69283.0,2014-06-14,41,674,62,134,0,26,8,4,7,3,13,5,0,1,27,0,904,46
2804,1975,2nd_Cycle,Single,46098.0,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,2,11,1,120,46
3745,1988,2nd_Cycle,In_Relationships,23331.0,2012-04-09,92,5,36,7,0,10,45,2,3,0,3,8,0,1,8,0,103,33
9771,1988,2nd_Cycle,Single,23331.0,2012-05-10,97,104,20,101,24,15,5,6,5,1,5,9,0,1,17,0,269,33
451,1989,2nd_Cycle,Single,9255.0,2013-12-20,91,9,0,7,2,0,4,1,1,1,2,8,0,1,5,0,22,32
10530,1959,3rd_Cycle,Single,67786.0,2013-07-12,0,431,82,441,80,20,102,1,3,6,6,1,0,0,16,1,1156,62
1079,1971,3rd_Cycle,In_Relationships,71969.0,2012-10-16,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,19,1,1086,50
8920,1967,2nd_Cycle,Single,59235.0,2013-12-01,4,448,40,469,80,0,91,3,11,2,12,7,0,1,28,0,1128,54
6678,1989,2nd_Cycle,In_Relationships,31928.0,2014-03-28,5,33,4,24,4,2,5,2,3,0,4,7,0,1,9,0,72,32
3852,1961,2nd_Cycle,In_Relationships,74881.0,2013-08-03,48,505,72,270,36,27,54,4,9,2,12,5,0,2,27,0,964,60
528,1978,2nd_Cycle,In_Relationships,65819.0,2012-11-29,99,267,38,701,149,165,63,1,5,4,10,3,0,0,20,0,1383,43
73,1953,3rd_Cycle,Single,51411.0,2013-05-26,81,14,0,3,0,0,1,1,0,0,3,5,0,3,4,0,18,68
5589,1964,2nd_Cycle,Single,51983.0,2012-08-31,95,631,0,115,10,7,30,3,9,2,10,7,0,1,24,0,793,57
10212,1986,2nd_Cycle,In_Relationships,42386.0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,1,7,0,100,35
6365,1987,2nd_Cycle,In_Relationships,30390.0,2013-02-09,5,10,12,12,25,1,20,1,2,0,3,6,0,0,6,0,80,34
5636,1963,2nd_Cycle,Single,30983.0,2012-09-11,50,51,4,50,12,1,49,1,4,0,3,8,0,0,8,1,167,58
591,1957,2nd_Cycle,Single,66033.0,2013-01-20,76,293,35,179,46,59,65,2,8,3,7,7,0,1,20,0,677,64
